"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"42",2.64245078475,0.9158362889,0.06379816494,2.48474487225,0.91352644976,0.2169789856,0.53845660225,0.353004192304,0.34442291608,2.548507778,0.71349010542,0.25088706661,1.88257860825,0.53082525781,0.13948828806,1.82926737725,0.308096344046,0.5478614852,0.53290420886,0.877223917996193,0.778456313358955,0.780098456926506,0.0739133218417107,0.100778941931432,0.135917764468567,0.100778941931432,0.520026730978305,0,394048.429370271,0.005918335702,65481090.2533626,1e-04,1,0.0348348617553711,19.5180456638336,"1_458_1",1,458,1,458,FALSE,TRUE,6,0.15348810755634,1,FALSE
"43",2.62083819025,0.99620297327,0.06064077591,2.473541611,0.82418456958,0.33594709036,0.5079322270275,0.317976112707,0.28862015257,2.87482583275,0.7783620835,0.27698709133,2.12038155125,0.53769005379,0.1163813016,2.7228575705,0.347578404167,0.3758452007,0.55743191441,0.908889848308364,0.849357023510037,0.78532416288621,0.0632531456658715,0.0845953427584189,0.132669731458978,0.0845953427584189,0.487382577936816,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,1,0.0365884304046631,19.5603334903717,"1_459_1",1,459,1,459,FALSE,TRUE,3,0.13348683825565,1,FALSE
"44",2.51612563675,0.36704551532,0.13539948315,0.9192182595,0.78909117992,0.25742591713,0.80147535875,0.38814400035,0.1883849026,1.9979161855,0.77375408969,0.18168448834,1.6659360865,0.65302166522,0.15111269256,1.62944493425,0.354412536402,0.38831945815,0.56161843739,0.885334372589697,0.817577653592602,0.818502679425612,0.0707141379204666,0.0976320081273998,0.124001253978445,0.0976320081273998,0.645813507796866,0,336810.845478267,0.005044139686,65481090.2533626,1e-04,1,0.0341465473175049,19.5995814800262,"1_460_1",1,460,1,460,FALSE,TRUE,7,0.228932283117705,2,FALSE
"45",2.56684899475,0.46326262722,0.10570296681,1.33034982925,0.76743877971,0.20770493758,0.7665716865,0.43608885108,0.24759795124,2.644586624,0.60258588766,0.17713390909,1.6136025825,0.57505161796,0.09158485716,2.8277094065,0.356079767863,0.36217607725,0.53936560313,0.93072754792928,0.884659793954124,0.857763325899346,0.0553053644048292,0.071960828108754,0.107801906829505,0.071960828108754,0.536393541008226,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,1,0.0383002758026123,19.6929430961609,"1_462_1",1,462,1,462,FALSE,TRUE,1,0.158301375720355,2,FALSE
"46",2.586471492,0.95248592633,0.07320422391,2.15093902925,0.73814297149,0.24340623922,0.602723585225,0.56006384586,0.26998852057,0.915798481,0.72440532715,0.31931790925,1.52067579525,0.55191179727,0.09825676407,2.75479971075,0.355969772684,0.36376099445,0.57367873319,0.874198877184627,0.813565701682372,0.792818185678515,0.0735155837835304,0.104261222051212,0.130553609398036,0.104261222051212,0.535875265215468,0,362306.793584019,0.005433542151,65481090.2533626,1e-04,1,0.0347428321838379,19.7329678535461,"1_463_1",1,463,1,463,FALSE,TRUE,7,0.161918748386058,1,FALSE
"47",2.571163654,0.73517020736,0.08085192201,1.91757191,0.98823392183,0.25045465768,0.616961111425,0.42131615706,0.36285361753,2.758183443,0.78145534892,0.24208051636,1.66912991875,0.47440957016,0.11965533291,2.5636376575,0.340251285256,0.3843675175,0.61019670932,0.919565491684986,0.784275855090821,0.963765339667326,0.0605092138848698,0.121849687824808,0.0537362737535694,0.121849687824808,0.447497028318107,0,144094.336158478,0.0021007589,65481090.2533626,1e-04,1,0.0339438915252686,19.9431912899017,"1_468_1",1,468,1,468,FALSE,TRUE,5,0.0958741702453599,1,FALSE
"48",2.67495255425,0.61885804573,0.05862799035,1.99626786725,0.87964947446,0.33456408559,0.517702168005,0.329701853622,0.24867364168,2.92745334675,0.808713618,0.2990646781,2.40406612925,0.575802982,0.06889094229,2.45877107275,0.326134562125,0.4141288969,0.57363831944,0.919958343148162,0.879333333164695,0.813415807396813,0.0586401653954225,0.0838790615656407,0.123894061726044,0.0838790615656407,0.479792792227192,0,128264.711671754,0.001858991276,65481090.2533626,1e-04,1,0.0352458953857422,19.984224319458,"1_469_1",1,469,1,469,FALSE,TRUE,1,0.126979025456026,1,FALSE
"49",2.6697706705,0.89786958672,0.13696164051,0.756896274,0.89694282585,0.34879243321,0.6438701308,0.44220924998,0.38690322436,1.541734921,0.58058882852,0.15461823352,2.42975503775,0.59863188572,0.0891282876,2.71501176025,0.345858168055,0.40571056265,0.51805669211,0.85222561109374,0.766737966225937,0.759417061744503,0.0821013011991604,0.108556770735441,0.142314716113836,0.108556770735441,0.527690432265027,0,543445.39601038,0.008200092271,65481090.2533626,1e-04,1,0.0348339080810547,20.1087312698364,"1_472_1",1,472,1,472,FALSE,TRUE,8,0.159436691026263,1,FALSE
"50",2.5444205895,0.63815639704,0.08184397404,1.84376089025,0.77865486088,0.28419807688,0.655145568325,0.48626643357,0.34739675704,2.482010436,0.69568434955,0.26461391503,1.54609143275,0.49253895213,0.12550808253,2.36083864075,0.352623367461,0.36867145485,0.64389108257,0.898873292839786,0.708601038998733,0.917971039828786,0.0729694809398397,0.126481050378485,0.0769927271205313,0.126481050378485,0.483204962735871,0,315880.228790773,0.004724464038,65481090.2533626,1e-04,1,0.0342800617218018,20.1482062339783,"1_473_1",1,473,1,473,FALSE,TRUE,7,0.120817207241995,1,FALSE
"51",2.54219008575,0.4200860178,0.1376455608,1.23355274375,0.66371923175,0.2734428787,0.68433817045,0.56349889944,0.36738991114,1.55184726675,0.54698415861,0.13671909391,1.09883609275,0.351350958113,0.18069496461,2.190716763,0.38613905706,0.339869830385,0.63486185414,0.901213219105724,0.732505052022008,0.927652652339468,0.0717367912662578,0.123265666449725,0.0722613618543328,0.123265666449725,0.470763719043618,0,290543.122186162,0.004337487577,65481090.2533626,1e-04,1,0.0367176532745361,20.1957025527954,"1_474_1",1,474,1,474,FALSE,TRUE,6,0.11241646218368,2,FALSE
