"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"63","1_493_1",0,0.437056387701389,0.115966104384905,0.0469051542861212,0.0574609534737841,0.115966104384905,0.248862493136796,0.444012229084908,0.81449571170965,0.554304243313941,0.224952393832092,0.317256302104991,0.858879281480364,0.766497584227419,0.120103760294794,0.521889785787676,0.684202405915964,0.943381883507518,0.747597168631156,0.595786738226556,0.466746214275709,0.582438915970556,0.313646392456642,0.0150362496977974,1,41,FALSE
"64","1_494_1",0,0.604473239020059,0.108177428512103,0.140568030073656,0.081719123842525,0.108177428512103,0.377468639240122,0.165713994362868,0.636363499642414,0.743814695516006,0.372504697977713,0.334188419557276,0.823016534283426,0.321391434972118,0.306062182882747,0.767785584700311,0.825330144192455,0.757580136521022,0.966051976223425,0.789059725492562,0.31092608787475,0.354674293065107,0.498087255590669,0.0484994160223713,1,41,FALSE
"65","1_495_1",0,0.443074446803797,0.118461485586573,0.0730491756777965,0.0662661100472466,0.118461485586573,0.470144615408001,1,0.931131449101628,0.618487145938891,0.290015325822724,0.293105435863642,0.875325893927276,0.314145302886448,0.183186395642675,0.284358407465751,1,0.735170705844192,0.64031243996103,0.54157207454255,0.465158657178942,0.634519866829519,0.275264132459824,0.0128537116644063,1,41,FALSE
"66","1_498_1",0,0.584553862631747,0.0834285801769244,0.127339331418615,0.0649764500788713,0.0834285801769244,0.416946312299032,0.480751813790224,0.0650673887745576,0.513985736041983,0.466172187949797,0.0951146219540717,0.801400733665454,0.456728439712968,0.0831507813426697,0.927606144841059,0.62380765340587,0.663525316285129,0.389277945825493,0.662322687726042,0.0106345110597875,0.719856320768687,0.598184003286546,0.0918218438481924,2,26,FALSE
"67","1_499_1",0,0.466959895366611,0.0842865366254092,0.118616882716794,0.0589134869476498,0.0842865366254092,0.198128156869167,0.778380025342749,0.323968066258558,0.489638727406056,0.105446187862098,0.372306331600555,0.867579639397092,0.694032025898563,0.0123788357036844,0.952451117189563,0.780195563118264,0.811960887443037,0.442007094044134,0.824498752995164,0.0256169677997068,0.850057934840306,0.307172894948328,0.00274429099226037,1,41,FALSE
"68","2_232_1",0,0.62313365117153,0.0808086154607578,0.103740804346947,0.0560295532737244,0.0808086154607578,0.684881116389052,0.321965350169015,0.92552460509512,0.519766372600848,0.63191139799228,0.44511264650239,0.502499584346011,0.684088016940774,0.696742553204879,0.836797679834327,0.945610088232081,0.137791219328516,0.0068379311454193,0.193022996171472,0.57382513356278,0.730870920390326,0.212196910146204,0.465902551108964,5,8,FALSE
"69","2_295_1",0,0.67811244866996,0.0827534037913076,0.108870381965703,0.0603586195789531,0.0827534037913076,0.201313784864193,0.661402687400091,0.756615823118775,0.385593204749262,0.502470587002103,0.558647240083387,0.0973348773096319,0.588269321104632,1,0.799793688241518,0,0.0991681840282633,0.501609245804729,0.255510309014214,0.923935421521632,0.519860403522301,0.255320061137034,0.32519734810041,5,8,FALSE
"70","2_355_1",0,0.699931199660346,0.0838851261521454,0.110593415228304,0.0606698937056199,0.0838851261521454,0.201313784864193,0.661402687400091,0.756615823118775,0.623122065175551,0.528368443931264,0.558647240083387,0.0973348773096319,0.588269321104632,1,0.538388019670178,0.566917917464444,0,0.501609245804729,0.255510309014214,0.923935421521632,0.836044727563602,0.0593575148021273,0.561483660606138,5,8,FALSE
"71","2_426_1",0,0.681329510824102,0.102309400600272,0.127357755058311,0.0746851423840656,0.102309400600272,0.458041185957007,0.687928927062873,0.64862260932037,0.461720524756435,0.613705280677235,0.438538792597544,0.441884801675627,0.576356952451323,0.826760313414103,0.787001159534988,0.810593085430965,0.179800239087334,0.16216563441082,0.233530012221962,0.870885744559143,0.708977692401507,0.23428015977555,0.430526813290391,5,8,FALSE
"72","2_445_1",0,0.645612846926952,0.0808407689462508,0.107659102781228,0.0595599506681373,0.0808407689462508,0.201313784864193,0.661402687400091,0.756615823118775,0.385593204749262,0,0.289516713398792,0.0973348773096319,0.588269321104632,1,0.799793688241518,0,0.218538533038424,0.501609245804729,0.255510309014214,0.923935421521632,0.519860403522301,0.173432499169402,0.193243248820658,5,8,FALSE
"73","2_456_1",0,0.669564399483149,0.102353975633997,0.127265779579968,0.0746255019644354,0.102353975633997,0.458041185957007,0.687928927062873,0.739218669175776,0.461720524756435,0.613705280677235,0.438538792597544,0.441884801675627,0.576356952451323,0.826760313414103,0.787001159534988,0.810593085430965,0.179800239087334,0.16216563441082,0.233530012221962,0.636700780604446,0.708977692401507,0.23428015977555,0.430526813290391,5,8,FALSE
"74","2_486_1",0,0.542493165149854,0.0856520340916402,0.107917140315005,0.0597006309357456,0.0856520340916402,0.458041185957007,0.655113731120312,0.505561651289546,0.055790618611766,0.453742140498639,0.124958291798226,0.441884801675627,0.576356952451323,0.270906482676504,0.221896001161004,0.152436469460526,0.185704191425418,0.16216563441082,0.352917017786986,0.839981748875786,0.855419095380317,0.162188148403594,0.305081314473957,5,8,TRUE
"75","2_491_1",0,0.584920152425916,0.11102762934712,0.129214232943321,0.0790359416526238,0.11102762934712,0.889682065550861,0.611500596257156,0.782777905170216,0.138660798299135,0.116591924459268,0.195643604649183,0.152165759061437,0.727871249624645,0.28653519267679,0.335272712063217,0.402487660525772,0.250804038470273,0.145138155776785,0.182574316672653,1,0.822544902295074,0,0.262289416225266,5,8,FALSE
"76","3_236_1",0,0.463059101048613,0.235637251181229,0.259965602270446,0.21540208332969,0.235637251181229,0.025320624161587,0.581505811074282,0.871992538849389,0.325548038143384,0.967828630194758,0.854057904918688,0.636557725221368,0.439256131140279,0.0920153311793138,0.518072693148279,0.839059227292552,0.444804131013012,0.106907751542025,0.818646881038879,0.340939637444093,0.394370625393317,0.7359415867426,0.921616144232251,3,10,FALSE
"77","3_278_1",0,0.456208640411021,0.22743275507352,0.261422972273478,0.212815613644474,0.22743275507352,0.367454698906398,0.469070979870349,0.974687967767883,0.757396940923378,0.977922336237395,0.889342549456449,0.942136430177946,0.0336402345027043,0.0819822431399612,0.706681574138803,0.832497089251404,0.401071763497171,0.381332830985697,0.920011201637276,0.0570796077608152,0.0755304148797668,0.443489329136298,1,3,10,FALSE
"78","3_294_1",0,0.478677412611139,0.166211576209279,0.133375043358562,0.117369030788258,0.166211576209279,0.746747527022434,0.00349619275240423,0.552265773739551,1,0.0699770559239629,1,0.992447654196945,0.925613540656466,0.0539201558265144,0.674463849488169,0.416509994404209,0.791134810232456,0.460355565244234,0,0.509588179222742,0.276001032346084,0.0324014253753031,0.393869700494793,4,16,FALSE
"79","3_305_1",0,0.483995982411548,0.190877221250072,0.172789793352457,0.157955054943266,0.190877221250072,0.366511573706381,0.302729054250409,0.877656208924564,0.650739405505233,0.976948176450849,0.470523133116553,0.797809367395448,0.134452952373084,0.0385962439975832,0.387866816797363,0.735864546331275,0.675108309701771,0.676706921312807,0.560531564154144,0.215187431313442,0.510836484772841,0.730530749390201,0.354015722167988,3,10,TRUE
"80","3_308_1",0,0.457509718458204,0.227296856587673,0.261305832256914,0.212722413546453,0.227296856587673,0.367454698906398,0.469070979870349,0.974687967767883,0.757396940923378,0.977922336237395,0.827493034207719,0.942136430177946,0.0336402345027043,0.0819822431399612,0.706681574138803,0.832497089251404,0.327272422590364,0.381332830985697,0.920011201637276,0.0570796077608152,0.0755304148797668,0.443489329136298,0.81789469726156,3,10,FALSE
"81","3_315_1",0,0.525397287925007,0.123562728791352,0.072018802952379,0.0713984591978474,0.123562728791352,0.662416543544018,0.237150981341051,0.739069860917596,0.927694393097755,0.697188725592969,0.270601806190208,0.434401161027406,0.721602835704354,0.254526259758648,0.370517880857748,0.5124074260242,0.429141619160584,0.941956311286998,0.478525012440744,0.473972412371396,0.266431199144014,1,0.385988076451159,4,16,FALSE
"82","3_343_1",0,0.522753263121985,0.123749171158384,0.0683743583132399,0.0674435665542354,0.123749171158384,1,0.087759219175453,1,0.603545944142435,0.360418501170369,0.0391065680994471,0.339411279734708,0.52601152971974,0.370233707298665,0,0.465946329279798,0.602146500253252,0.824037281030467,0.752378561353005,0.161523126547113,0.238672672825173,0.255583054792777,0.0121544228909788,4,16,FALSE
"83","3_345_1",0,0.481058509372389,0.119509388093534,0.0678034097215366,0.0687746420227625,0.119509388093534,0.932483308708804,0.117637571630581,0.947813972156692,0.668375633933499,0.42777254605489,0.0854056157106275,0.358409255951793,0.565129790822961,0.254526259758648,0.0741035761245045,0.475238548579203,0.567545524034719,0.84762108714388,0.697607851547925,0.224012983738779,0.244224378023296,0.404466443811828,0.0869211535968995,4,16,FALSE
"84","3_347_1",0,0.515273525561689,0.119354129357459,0.060649427801539,0.066881561027548,0.119354129357459,0.711648365203149,0.266554014086239,0.67069821958047,0.661830887449801,0.399931926491014,0.209152287116235,0.227654633823337,0.722148522746286,0.305521590856995,0.317851911484954,0.328934545394776,0.759555056360858,0.703572240587935,0.452887273528942,0.563755643364134,0.738721484921823,0.552177117339973,0.167951484926077,4,16,FALSE
"85","3_361_1",0,0.481840800956203,0.224554328216232,0.255226106795289,0.208769154906843,0.224554328216232,0.715844079026434,0.328544425195731,0.95316447049385,0.823335223460679,0.284556965412102,0.835263185173542,0.555099353781612,0.0467365009884969,0.180470397999775,0.557636372127671,0.891014917196893,0.496517017745922,0.756729253196927,0.787278021817382,0.0734172837089899,0.150958697811845,0.547826896640981,0.946068404662074,3,10,FALSE
"86","3_375_1",0,0.464547323400167,0.119375991408456,0.0678869616119426,0.0687966354221848,0.119375991408456,0.932483308708804,0.153745457740192,0.947813972156692,0.668375633933499,0.42777254605489,0.0854056157106275,0.358409255951793,0.565129790822961,0.171530405355634,0.0741035761245045,0.475238548579203,0.567545524034719,0.84762108714388,0.676975324447474,0.285878371755339,0.244224378023296,0.404466443811828,0.0869211535968995,4,16,FALSE
"87","3_377_1",0,0.514583916574156,0.119848543986202,0.0602563872170131,0.0668460464399399,0.119848543986202,0.416935801312632,0.266554014086239,0.67069821958047,0.661830887449801,0.399931926491014,0.209152287116235,0.227654633823337,0.861455480428943,0.305521590856995,0.317851911484954,0.328934545394776,0.759555056360858,0.473393442529291,0.452887273528942,0.563755643364134,0.738721484921823,0.552177117339973,0.167951484926077,4,16,FALSE
"88","3_395_1",0,0.471443336224896,0.225732038393774,0.25520157679285,0.207912141535122,0.225732038393774,0.610644315398056,0.302729054250409,0.877656208924564,0.741301231048866,1,0.706581329003561,0.986774574402728,0.134452952373084,0.0385962439975832,0.387866816797363,0.930213783264395,0.302271446830834,0.521315904634393,0.560531564154144,0.215187431313442,0.167697670780103,0.382729074364563,0.805978879349872,3,10,FALSE
"89","3_396_1",0,0.461985034150123,0.225118901257712,0.251693021383635,0.210835887100239,0.225118901257712,0.546452306368537,0.123430903680123,0.85569189698232,0.723571512548202,0.962670479331465,0.739402030611395,1,0.517565974452292,0.0557569325145128,0.452767870434478,0.945813107725778,0.179971920463964,0.519362335450621,0.468857481565212,0.0327940157940357,0.268006576961444,0.421456969448563,0.75961243871651,3,10,FALSE
"90","3_403_1",0,0.525208209821681,0.123726429759329,0.0679524268461999,0.067654097786609,0.123726429759329,1,0.087759219175453,1,0.682470038675427,0.426503222602729,0.0391065680994471,0.339411279734708,0.52601152971974,0.370233707298665,0,0.382727289964561,0.692306120863682,0.824037281030467,0.752378561353005,0.161523126547113,0.0891331073052006,0.392315653735813,0.0121544228909788,4,16,FALSE
"91","3_405_1",0,0.466515701840413,0.119366197643283,0.0682663769663679,0.0683669009085465,0.119366197643283,0.932483308708804,0.153745457740192,0.947813972156692,0.668375633933499,0.42777254605489,0.0359260035232633,0.358409255951793,0.565129790822961,0.171530405355634,0.0741035761245045,0.475238548579203,0.508506051286101,0.84762108714388,0.676975324447474,0.285878371755339,0.244224378023296,0.404466443811828,0.0461376217238387,4,16,FALSE
"92","3_407_1",0,0.514519454808141,0.119893931138707,0.0605368831939427,0.0671462615844201,0.119893931138707,0.416935801312632,0.266554014086239,0.67069821958047,0.661830887449801,0.399931926491014,0.209152287116235,0.227654633823337,0.861455480428943,0.305521590856995,0.320029284617961,0.328934545394776,0.759555056360858,0.473393442529291,0.452887273528942,0.563755643364134,0,0.552177117339973,0.167951484926077,4,16,FALSE
"93","3_410_1",0,0.45795981838412,0.222840408362507,0.24883311286027,0.204407584288105,0.222840408362507,0.572117068697406,0.340847298486584,0.91229850296896,0.722537796730493,0.972114182314224,0.707245114038166,0.830244855079448,0,0.00610542359130151,0.405988819429128,0.901716469736305,0.288091317467425,0.583853529171886,0.598204668071035,0.169971983456721,0.50682894584728,0.488041826323586,0.684334280746995,3,10,FALSE
"94","3_425_1",0,0.472185659935526,0.226865740388602,0.25579796757501,0.209336973048489,0.226865740388602,0.610644315398056,0.302729054250409,0.877656208924564,0.741301231048866,0.39544872825366,0.39091456476461,0.986774574402728,0.134452952373084,0.0385962439975832,0.387866816797363,0.930213783264395,0.999234848414324,0.521315904634393,0.560531564154144,0.215187431313442,0.167697670780103,0.490739299121717,0.286603343881043,3,10,FALSE
"95","3_437_1",0,0.405428942578436,0.119467432397182,0.0609947631364001,0.06731237596381,0.119467432397182,0.416935801312632,0.266554014086239,0.865574885453114,0.661830887449801,0.399931926491014,0.209152287116235,0.227654633823337,0.861455480428943,0.0194971642791114,0.320029284617961,0.328934545394776,0.759555056360858,0.473393442529291,0.452887273528942,0.00136644070121414,0,0.552177117339973,0.167951484926077,4,16,TRUE
"96","3_440_1",0,0.464376850451984,0.221736518771843,0.247023362772838,0.203679075460719,0.221736518771843,0.803656941349477,0.340847298486584,0.91229850296896,0.722537796730493,0.972114182314224,0.707245114038166,0.557380073521543,0.21504328108134,0.00610542359130151,0.405988819429128,0.901716469736305,0.288091317467425,0.916979896482648,0.840491633884384,0.169971983456721,0.50682894584728,0.488041826323586,0.684334280746995,3,10,FALSE
"97","3_465_1",0,0.535805832612074,0.120157969697553,0.0678575441552203,0.0687631485558409,0.120157969697553,0.849309135394501,0,0.846552177178754,0.668375633933499,0.42777254605489,0.0854056157106275,0.358409255951793,0.425822833140304,0.647453183042491,0.0816360176562414,0.475238548579203,0.567545524034719,0.84762108714388,0.899609296390224,0,0.25928351696618,0.404466443811828,0.0869211535968995,4,16,FALSE
"98","3_471_1",0,0.516441435638617,0.110378426848844,0.0430899130916822,0.057784930669399,0.110378426848844,0.887755071530209,0.062219181086273,0.658115067510396,0.602694344696689,0.267792569908199,0.300689453952118,0,0.419345694375662,0.829731502803509,0.0950396200040781,0.19105758959604,0.918701709498185,0.880892946788953,0.863921795693861,0.470141086029569,1,0.451322707191834,0.185667059069758,4,16,FALSE
"99","3_474_1",0,0.487035737884687,0.13429347292674,0.0856234307042623,0.08445363470907,0.13429347292674,0.368336700478628,0.168982233802344,0.704854249100878,0.734700507191118,0.0699770559239629,0.228740802888329,0.801729109989978,0.841188439381275,0.243696914773638,0.378894247489177,0.416509994404209,0.791134810232456,0.344955254495429,0.515789600760481,0.561793290045947,0.162543936220009,0.0324014253753031,0.393869700494793,4,16,FALSE
"100","3_495_1",0,0.456244509384488,0.119443576611223,0.0626506064934623,0.0670903821380942,0.119443576611223,0.932483308708804,0.153745457740192,0.947813972156692,0.668375633933499,0.42777254605489,0.223986642619864,0.358409255951793,0.565129790822961,0.171530405355634,0.0741035761245045,0.475238548579203,0.567545524034719,0.84762108714388,0.676975324447474,0.285878371755339,0.244224378023296,0.404466443811828,0.0869211535968995,4,16,FALSE
"101","3_497_1",0,0.417169016726204,0.119419166293752,0.0665990275968649,0.069268124383959,0.119419166293752,0.416935801312632,0.266554014086239,0.865574885453114,0.661830887449801,0.399931926491014,0.0705712602418578,0.227654633823337,0.861455480428943,0.0194971642791114,0.320029284617961,0.328934545394776,0.759555056360858,0.473393442529291,0.452887273528942,0.00136644070121414,0,0.552177117339973,0.167951484926077,4,16,FALSE
