"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"740","ooh_S",163875.827895224,5567282.72747425,0.019084412345342,35460.3995380525,0.0179645606321605,5567282.72747425,0.019084412345342,35460.3995380525,0.0179645606321605,TRUE,0.57234260012,0.866412877783977,0.803600785387613,0.79037485229743,0.0757564209736714,0.107011334030427,0.131321174429583,0.107011334030427,0.642088012413311,0,410531.062107886,0.006170076794,65481090.2533626,1e-04,"1_490_1",1,490,1,490,9,8239693.86666667,52482.1265392781,64741.4518851173,12259.3253458392,47981.027312604,0.655151359349006,0.148097316872886,0.914235578405813,0.675666210124196,1.48002073363442,2,FALSE,0.90122589407297,0.0611740102502811,0.256273936446255,1.54112724490256,0.37043800058278
"741","print_S",144425.880821964,2130385.46698676,0.00730287228019844,13569.334184629,0.00687434800152859,2130385.46698676,0.00730287228019844,13569.334184629,0.00687434800152859,TRUE,0.57234260012,0.866412877783977,0.803600785387613,0.79037485229743,0.0757564209736714,0.107011334030427,0.131321174429583,0.107011334030427,0.642088012413311,0,410531.062107886,0.006170076794,65481090.2533626,1e-04,"1_490_1",1,490,1,490,9,601634.977777778,3832.06992215145,5005.22560800334,1173.15568585189,8472.46051788084,0.0478369682055284,0.0566711602428115,2.21093578405378,3.54099336919478,0.28240662880072,2,FALSE,3.4909017694519,0.276881757162752,0.566125543610923,6.38154356649789,0.08919249246332
"742","facebook_S",353597.305244097,5461640.20232762,0.0187222741875021,34787.5172122778,0.0176236723314882,5461640.20232762,0.0187222741875021,34787.5172122778,0.0176236723314882,TRUE,0.57234260012,0.866412877783977,0.803600785387613,0.79037485229743,0.0757564209736714,0.107011334030427,0.131321174429583,0.107011334030427,0.642088012413311,0,410531.062107886,0.006170076794,65481090.2533626,1e-04,"1_490_1",1,490,1,490,9,334078.021992166,2127.88549039596,2342.7158572251,214.830366829132,12978.9109022968,0.0265630827769259,0.145287081559224,6.0994404825241,16.3483972090079,0.0611680758190169,2,FALSE,15.4363856453315,0.945072677686626,5.52725105217543,25.3768530594549,0.00425907021793413
"743","search_S",423241.944893124,16535960.3344568,0.0566845804312448,105324.588117559,0.0533583934175589,16535960.3344568,0.0566845804312448,105324.588117559,0.0533583934175589,TRUE,0.57234260012,0.866412877783977,0.803600785387613,0.79037485229743,0.0757564209736714,0.107011334030427,0.131321174429583,0.107011334030427,0.642088012413311,0,410531.062107886,0.006170076794,65481090.2533626,1e-04,"1_490_1",1,490,1,490,9,809960,5158.98089171975,5660.84844355033,501.867551830588,104533.872100882,0.0644012269879381,0.439879107515806,20.2625042222312,20.4157740313804,0.0489817333627878,2,FALSE,17.5246979508766,1.06903036592595,6.33298912169276,28.7861060071253,0.0153003797837327
"744","newsletter",486683.213290693,13384570.0391204,0.0458817463016773,85252.0384657348,0.0431894573660826,13384570.0391204,0.0458817463016773,85252.0384657348,0.0431894573660826,TRUE,0.57234260012,0.866412877783977,0.803600785387613,0.79037485229743,0.0757564209736714,0.107011334030427,0.131321174429583,0.107011334030427,0.642088012413311,0,410531.062107886,0.006170076794,65481090.2533626,1e-04,"1_490_1",1,490,1,490,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.145846781549143
"745","(Intercept)",653107.250610323,102537838.345821,0.35877209551622,653107.250610323,0.323561363557992,102537838.345821,0.35877209551622,653107.250610323,0.323561363557992,TRUE,0.60615083516,0.934199017895078,0.804051519165482,0.979113996657879,0.0545303215519592,0.113565222319203,0.0416045312046481,0.113565222319203,0.351956684458745,0,50011.7343735465,0.0006638248077,65481090.2533626,1e-04,"1_492_1",1,492,1,492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"746","trend",0,0,0,0,0,0,0,0,0,TRUE,0.60615083516,0.934199017895078,0.804051519165482,0.979113996657879,0.0545303215519592,0.113565222319203,0.0416045312046481,0.113565222319203,0.351956684458745,0,50011.7343735465,0.0006638248077,65481090.2533626,1e-04,"1_492_1",1,492,1,492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"747","season",0.309621217384316,113349.16009897,0.000396600087828636,721.969172604906,0.000357676828295169,113349.16009897,0.000396600087828636,721.969172604906,0.000357676828295169,TRUE,0.60615083516,0.934199017895078,0.804051519165482,0.979113996657879,0.0545303215519592,0.113565222319203,0.0416045312046481,0.113565222319203,0.351956684458745,0,50011.7343735465,0.0006638248077,65481090.2533626,1e-04,"1_492_1",1,492,1,492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"748","holiday",0.846387933999468,5890470.34777682,0.0206103076126939,235618.813911073,0.116729901004376,5890470.34777682,0.0206103076126939,235618.813911073,0.116729901004376,TRUE,0.60615083516,0.934199017895078,0.804051519165482,0.979113996657879,0.0545303215519592,0.113565222319203,0.0416045312046481,0.113565222319203,0.351956684458745,0,50011.7343735465,0.0006638248077,65481090.2533626,1e-04,"1_492_1",1,492,1,492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"749","competitor_sales_B",0.173759652364891,151385825.910495,0.529687487756324,964240.929366209,0.477702719748713,151385825.910495,0.529687487756324,964240.929366209,0.477702719748713,TRUE,0.60615083516,0.934199017895078,0.804051519165482,0.979113996657879,0.0545303215519592,0.113565222319203,0.0416045312046481,0.113565222319203,0.351956684458745,0,50011.7343735465,0.0006638248077,65481090.2533626,1e-04,"1_492_1",1,492,1,492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"750","events",0,0,0,0,0,0,0,0,0,TRUE,0.60615083516,0.934199017895078,0.804051519165482,0.979113996657879,0.0545303215519592,0.113565222319203,0.0416045312046481,0.113565222319203,0.351956684458745,0,50011.7343735465,0.0006638248077,65481090.2533626,1e-04,"1_492_1",1,492,1,492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"751","tv_S",315888.563067172,7470196.42481842,0.0261376489741371,47580.868947888,0.0235724390162044,7470196.42481842,0.0261376489741371,47580.868947888,0.0235724390162044,TRUE,0.60615083516,0.934199017895078,0.804051519165482,0.979113996657879,0.0545303215519592,0.113565222319203,0.0416045312046481,0.113565222319203,0.351956684458745,0,50011.7343735465,0.0006638248077,65481090.2533626,1e-04,"1_492_1",1,492,1,492,1,2591412.14666667,16505.80985138,24739.1726366157,8233.36278523563,27700.8857619985,0.206047362680601,0.383289070949495,1.67825062880404,2.88267400244586,0.346900134788578,2,TRUE,4.01831988299538,0.170986607047449,2.22484137735003,5.81611660792268,0.181187388181973
